video_time_s,main_2300_2700_hz,chirp_2880_3060_hz
7.507000,0.016801469,0.000093310
7.509000,0.018877384,0.000047429
7.511000,0.016994022,0.000034393
7.513000,0.016806487,0.000018721
7.515000,0.017659384,0.000006227
7.517000,0.018386415,0.000006866
7.519000,0.017313784,0.000004818
7.521000,0.018559185,0.000001557
7.523000,0.020285736,0.000003111
7.525000,0.019909636,0.000002391
7.527000,0.020149902,0.000003308
7.529000,0.020870421,0.000005314
7.531000,0.020931177,0.000008254
7.533000,0.021665857,0.000011487
7.535000,0.020238426,0.000023342
7.537000,0.018964742,0.000030393
7.539000,0.019476964,0.000045516
7.541000,0.018764741,0.000092348
7.543000,0.014504918,0.000119530
7.545000,0.007756012,0.000134722
7.547000,0.004316184,0.000190501
7.549000,0.004502079,0.000207072
7.551000,0.006108749,0.000202539
7.553000,0.009677688,0.000224934
7.555000,0.009377493,0.000225782
7.557000,0.004897843,0.000221408
7.559000,0.002596367,0.000228272
7.561000,0.002984532,0.000273629
7.563000,0.003521946,0.000285525
7.565000,0.003441933,0.000191688
7.567000,0.003072656,0.000173350
7.569000,0.003791531,0.000269202
7.571000,0.003009760,0.000314661
7.573000,0.002074306,0.000327280
7.575000,0.002856296,0.000350598
7.577000,0.003312336,0.000349931
7.579000,0.003309308,0.000258287
7.581000,0.003770441,0.000101879
7.583000,0.003681688,0.000205169
7.585000,0.004216418,0.000357273
7.587000,0.003665195,0.000352497
7.589000,0.003516390,0.000194709
7.591000,0.005228827,0.000086722
7.593000,0.009716716,0.000167785
7.595000,0.016112947,0.000163559
7.597000,0.016450882,0.000143049
7.599000,0.016586405,0.000150946
7.601000,0.012494297,0.000150465
7.603000,0.011637422,0.000147900
7.605000,0.015074865,0.000154121
7.607000,0.016437074,0.000147111
7.609000,0.018052287,0.000139701
7.611000,0.017219071,0.000121970
7.613000,0.015892760,0.000102893
7.615000,0.016293934,0.000077913
7.617000,0.016309298,0.000055832
7.619000,0.016974776,0.000037999
7.621000,0.017436798,0.000024887
7.623000,0.018298719,0.000017301
7.625000,0.019172504,0.000010203
7.627000,0.019103753,0.000006007
7.629000,0.018087745,0.000005367
7.631000,0.017715464,0.000002575
7.633000,0.017265574,0.000003731
7.635000,0.017361143,0.000002378
7.637000,0.017637062,0.000004175
7.639000,0.017861150,0.000005189
7.641000,0.017533483,0.000009560
7.643000,0.017030168,0.000017447
7.645000,0.016769413,0.000022447
7.647000,0.017079491,0.000033280
7.649000,0.018459518,0.000042207
7.651000,0.019059397,0.000050824
7.653000,0.018958768,0.000059205
7.655000,0.017968641,0.000065697
7.657000,0.017973169,0.000067379
7.659000,0.020152401,0.000071333
7.661000,0.020211662,0.000073106
7.663000,0.019885440,0.000084759
7.665000,0.018555233,0.000105480
7.667000,0.018773612,0.000103349
7.669000,0.018825411,0.000116841
7.671000,0.017938634,0.000198930
7.673000,0.017554563,0.000279249
7.675000,0.017814925,0.000269620
7.677000,0.018724245,0.000131092
7.679000,0.018785581,0.000290283
7.681000,0.019367071,0.000734104
7.683000,0.017164016,0.000987734
7.685000,0.008660767,0.000859479
7.687000,0.005096684,0.000475000
7.689000,0.003015313,0.000144803
7.691000,0.004079107,0.000239259
7.693000,0.007596757,0.000299181
7.695000,0.006840549,0.000260556
7.697000,0.003839725,0.000165625
7.699000,0.001836411,0.000209504
7.701000,0.000984633,0.000315473
7.703000,0.001700217,0.000320419
7.705000,0.002494761,0.000243051
7.707000,0.002286828,0.000141451
7.709000,0.002625571,0.000061062
7.711000,0.001830004,0.000111556
7.713000,0.001156486,0.000239717
7.715000,0.001605889,0.000428171
7.717000,0.002411382,0.000638838
7.719000,0.002908881,0.000712408
7.721000,0.002663860,0.000494658
7.723000,0.002505664,0.000168705
7.725000,0.002661955,0.000477481
7.727000,0.002616654,0.000562758
7.729000,0.003961769,0.000562153
7.731000,0.004345422,0.000803003
7.733000,0.008799707,0.000811190
7.735000,0.015765021,0.000544528
7.737000,0.016192413,0.000366285
7.739000,0.015754665,0.000346731
7.741000,0.011579833,0.000239919
7.743000,0.009120843,0.000110652
7.745000,0.012489582,0.000120061
7.747000,0.016167918,0.000066253
7.749000,0.016647478,0.000141111
7.751000,0.015651699,0.000265088
7.753000,0.014829256,0.000253152
7.755000,0.015120786,0.000133153
7.757000,0.014416770,0.000081446
7.759000,0.014131265,0.000098285
7.761000,0.014210118,0.000074068
7.763000,0.014931798,0.000075830
7.765000,0.014840232,0.000054637
7.767000,0.015265277,0.000059733
7.769000,0.015314741,0.000070417
7.771000,0.015322659,0.000084772
7.773000,0.014992779,0.000095277
7.775000,0.014618206,0.000048895
7.777000,0.014031639,0.000191245
7.779000,0.014297812,0.000363946
7.781000,0.014291770,0.000410145
7.783000,0.005916012,0.000321026
7.785000,0.002569396,0.000352556
7.787000,0.001724684,0.000502660
7.789000,0.003435500,0.000513396
7.791000,0.005728914,0.000394041
7.793000,0.005420496,0.000469941
7.795000,0.003053780,0.000704784
7.797000,0.000783884,0.000839262
7.799000,0.000637500,0.000808728
7.801000,0.000666955,0.000598620
7.803000,0.001504206,0.000264124
7.805000,0.001713301,0.000099432
7.807000,0.002228706,0.000199044
7.809000,0.001516661,0.000278058
7.811000,0.000724751,0.000433368
7.813000,0.001125618,0.000456873
7.815000,0.002287221,0.000287437
7.817000,0.003086217,0.000086172
7.819000,0.003180901,0.000068372
7.821000,0.003154225,0.000221084
7.823000,0.002492063,0.000347615
7.825000,0.002154491,0.000345173
7.827000,0.003820948,0.000276608
7.829000,0.005819549,0.000280511
7.831000,0.006731413,0.000268824
7.833000,0.014268930,0.000184115
7.835000,0.016138251,0.000202648
7.837000,0.016063242,0.000283341
7.839000,0.012330832,0.000253952
7.841000,0.010060345,0.000124381
7.843000,0.013914000,0.000145895
7.845000,0.016504340,0.000273333
7.847000,0.016649748,0.000331672
7.849000,0.015202246,0.000323120
7.851000,0.014815299,0.000345947
7.853000,0.015054556,0.000465649
7.855000,0.014425717,0.000517299
7.857000,0.014020090,0.000402721
7.859000,0.014647436,0.000204615
7.861000,0.015346516,0.000108367
7.863000,0.014805525,0.000264751
7.865000,0.015482517,0.000520923
7.867000,0.014985679,0.000681717
7.869000,0.013778519,0.000648257
7.871000,0.014471078,0.000462626
7.873000,0.014429052,0.000289247
7.875000,0.014838589,0.000284902
7.877000,0.014438728,0.000337823
7.879000,0.013739477,0.000404147
7.881000,0.013723838,0.000428124
7.883000,0.013443425,0.000420207
7.885000,0.013216553,0.000370659
7.887000,0.013825147,0.000224235
7.889000,0.014295846,0.000275353
7.891000,0.013992898,0.000493967
7.893000,0.013747277,0.000565058
7.895000,0.014011335,0.000439212
7.897000,0.014203280,0.000250611
7.899000,0.014188557,0.000179091
7.901000,0.014487114,0.000186098
7.903000,0.014329847,0.000202340
7.905000,0.014403754,0.000214184
7.907000,0.014543347,0.000192532
7.909000,0.014174806,0.000143868
7.911000,0.014509152,0.000097637
7.913000,0.015098238,0.000062839
7.915000,0.016044359,0.000030920
7.917000,0.016753185,0.000009230
7.919000,0.016141680,0.000007389
7.921000,0.015726186,0.000007322
7.923000,0.008567237,0.000017269
7.925000,0.002127455,0.000040369
7.927000,0.000537216,0.000057565
7.929000,0.002163913,0.000078203
7.931000,0.005555983,0.000113096
7.933000,0.005626482,0.000138134
7.935000,0.003272573,0.000147403
7.937000,0.001289788,0.000150646
7.939000,0.002148059,0.000150980
7.941000,0.001556319,0.000148869
7.943000,0.002117195,0.000140775
7.945000,0.001724287,0.000115465
7.947000,0.002279958,0.000123675
7.949000,0.001964288,0.000229566
7.951000,0.001498268,0.000288525
7.953000,0.001576117,0.000233102
7.955000,0.002063833,0.000173524
7.957000,0.002505270,0.000104562
7.959000,0.002845035,0.000109668
7.961000,0.002413155,0.000261321
7.963000,0.002759940,0.000313328
7.965000,0.002830630,0.000334254
7.967000,0.002278998,0.000463125
7.969000,0.004031445,0.000625165
7.971000,0.003551453,0.000639203
7.973000,0.009849871,0.000509812
7.975000,0.011143204,0.000379814
7.977000,0.011165233,0.000261128
7.979000,0.009407191,0.000124538
7.981000,0.007965948,0.000036772
7.983000,0.010535847,0.000038104
7.985000,0.013317352,0.000026714
7.987000,0.014274161,0.000056053
7.989000,0.014577986,0.000087524
7.991000,0.014142019,0.000090001
7.993000,0.013105114,0.000076429
7.995000,0.012472188,0.000158369
7.997000,0.013668567,0.000313459
7.999000,0.015097298,0.000409260
8.001000,0.015420114,0.000337851
8.003000,0.014441537,0.000168620
8.005000,0.015311281,0.000406165
8.007000,0.014822540,0.000695425
8.009000,0.013853957,0.000764199
8.011000,0.012691886,0.000592651
8.013000,0.013172990,0.000371544
8.015000,0.013707438,0.000393059
8.017000,0.013788087,0.000500214
8.019000,0.014678377,0.000527468
8.021000,0.007067893,0.000478453
8.023000,0.002068776,0.000387986
8.025000,0.001842971,0.000273861
8.027000,0.001570681,0.000204433
8.029000,0.004788051,0.000186536
8.031000,0.005120702,0.000108405
8.033000,0.002989994,0.000253981
8.035000,0.000912406,0.000501639
8.037000,0.001486120,0.000456494
8.039000,0.001787032,0.000762392
8.041000,0.002157602,0.002526552
8.043000,0.004519588,0.004124170
8.045000,0.003216499,0.004149652
8.047000,0.001728654,0.002578550
8.049000,0.000553673,0.000793629
8.051000,0.000397140,0.000335619
8.053000,0.001192986,0.000237876
8.055000,0.001587220,0.000183731
8.057000,0.000913144,0.000254422
8.059000,0.001438472,0.000128146
8.061000,0.002190840,0.000039404
8.063000,0.002179768,0.000071088
8.065000,0.003337803,0.000041376
8.067000,0.005691207,0.000017697
8.069000,0.005383632,0.000032853
8.071000,0.012794552,0.000023645
8.073000,0.014282452,0.000035084
8.075000,0.013056108,0.000088362
8.077000,0.011159371,0.000151115
8.079000,0.008096864,0.000195665
8.081000,0.010987426,0.000190317
8.083000,0.014197784,0.000141941
8.085000,0.015161827,0.000140974
8.087000,0.015318349,0.000214915
8.089000,0.014368812,0.000273951
8.091000,0.012577826,0.000277519
8.093000,0.012796879,0.000213181
8.095000,0.013144660,0.000117027
8.097000,0.014559835,0.000091667
8.099000,0.013840572,0.000167826
8.101000,0.011859186,0.000238115
8.103000,0.012241599,0.000289689
8.105000,0.011996446,0.000323628
8.107000,0.012177819,0.000326245
8.109000,0.012886058,0.000294550
8.111000,0.012652520,0.000227237
8.113000,0.012565356,0.000137538
8.115000,0.012971047,0.000076599
8.117000,0.012105112,0.000182266
8.119000,0.011905241,0.000300796
8.121000,0.012051994,0.000301543
8.123000,0.011525421,0.000176202
8.125000,0.012102892,0.000049981
8.127000,0.012890770,0.000116044
8.129000,0.013510661,0.000154987
8.131000,0.013080639,0.000161180
8.133000,0.011785383,0.000171176
8.135000,0.012813617,0.000202313
8.137000,0.012890907,0.000197050
8.139000,0.012662946,0.000147743
8.141000,0.012059377,0.000166605
8.143000,0.011730608,0.000218606
8.145000,0.012446183,0.000210874
8.147000,0.013305366,0.000159368
8.149000,0.014329875,0.000181468
8.151000,0.013682747,0.000262002
8.153000,0.013153013,0.000267760
8.155000,0.013701417,0.000173797
8.157000,0.013627784,0.000140198
8.159000,0.014335457,0.000284105
8.161000,0.013409303,0.000353175
8.163000,0.005996467,0.000300690
8.165000,0.001451412,0.000166650
8.167000,0.000917672,0.000117793
8.169000,0.002818325,0.000193186
8.171000,0.005458806,0.000202706
8.173000,0.005162783,0.000186889
8.175000,0.002633989,0.000175139
8.177000,0.000617132,0.000172207
8.179000,0.001480531,0.000177854
8.181000,0.001929940,0.000166736
8.183000,0.001256630,0.000173054
8.185000,0.001354493,0.000171549
8.187000,0.002021543,0.000144924
8.189000,0.001245888,0.000141238
8.191000,0.000836674,0.000142872
8.193000,0.001809437,0.000107160
8.195000,0.002427721,0.000105094
8.197000,0.003052346,0.000169609
8.199000,0.002967980,0.000095950
8.201000,0.002884645,0.000237392
8.203000,0.002825245,0.000433789
8.205000,0.002709186,0.000341120
8.207000,0.004332293,0.000422114
8.209000,0.005409759,0.000708672
8.211000,0.009830384,0.000630479
8.213000,0.014250303,0.000523762
8.215000,0.014794024,0.000624509
8.217000,0.014672273,0.000525889
8.219000,0.010575081,0.000457585
8.221000,0.010296154,0.000453285
8.223000,0.012688178,0.000376188
8.225000,0.014759362,0.000378408
8.227000,0.014415907,0.000415457
8.229000,0.012811826,0.000456412
8.231000,0.011274716,0.000496798
8.233000,0.010813543,0.000483787
8.235000,0.010716819,0.000357761
8.237000,0.010862653,0.000191609
8.239000,0.012030926,0.000094117
8.241000,0.011922992,0.000063532
8.243000,0.013245552,0.000216036
8.245000,0.014152521,0.000301062
8.247000,0.012819703,0.000249539
8.249000,0.012330353,0.000133767
8.251000,0.011933611,0.000160098
8.253000,0.011674427,0.000205770
8.255000,0.011920437,0.000163594
8.257000,0.014985282,0.000393682
8.259000,0.012123432,0.000685504
8.261000,0.002935299,0.000731462
8.263000,0.002418883,0.000516584
8.265000,0.001142765,0.000297105
8.267000,0.002072091,0.000396382
8.269000,0.005764536,0.000462812
8.271000,0.005330859,0.000541871
8.273000,0.002431612,0.000870396
8.275000,0.000571957,0.000747651
8.277000,0.000972586,0.001700569
8.279000,0.000755364,0.005220698
8.281000,0.000734745,0.009397492
8.283000,0.001209398,0.012563673
8.285000,0.001810174,0.013918765
8.287000,0.001814006,0.013888966
8.289000,0.001116127,0.013412539
8.291000,0.001455204,0.013086444
8.293000,0.002182849,0.012960952
8.295000,0.002925506,0.012893304
8.297000,0.003683644,0.012862365
8.299000,0.003365231,0.012915876
8.301000,0.002736632,0.013038845
8.303000,0.002029390,0.013193357
8.305000,0.003116961,0.013362586
8.307000,0.005132788,0.013510359
8.309000,0.009465852,0.013613288
8.311000,0.014701953,0.013672095
8.313000,0.015093857,0.013689467
8.315000,0.014615791,0.013690647
8.317000,0.010456768,0.013698436
8.319000,0.009441114,0.013715797
8.321000,0.012853425,0.013739787
8.323000,0.016144142,0.013749798
8.325000,0.015977430,0.013704405
8.327000,0.014091337,0.013586457
8.329000,0.014078547,0.013415910
8.331000,0.013435542,0.013203236
8.333000,0.012637980,0.012915164
8.335000,0.013057723,0.012527699
8.337000,0.012863201,0.012125507
8.339000,0.014032802,0.011897096
8.341000,0.014313180,0.011960999
8.343000,0.014465823,0.012226093
8.345000,0.014724601,0.012505962
8.347000,0.014658905,0.012714304
8.349000,0.014245730,0.012880792
8.351000,0.013204981,0.013029887
8.353000,0.012659515,0.013091685
8.355000,0.012782247,0.013010009
8.357000,0.012885391,0.012928314
8.359000,0.012265230,0.013090137
8.361000,0.012607987,0.013520033
8.363000,0.013173703,0.013953319
8.365000,0.013291591,0.014132973
8.367000,0.014143418,0.014114413
8.369000,0.015115431,0.014246073
8.371000,0.014670133,0.014744961
8.373000,0.014419554,0.015174516
8.375000,0.014796348,0.014520365
8.377000,0.014862598,0.012052654
8.379000,0.014504342,0.008161466
8.381000,0.014319774,0.004241474
8.383000,0.014850847,0.001637439
8.385000,0.015274778,0.000585811
8.387000,0.014656793,0.000193552
8.389000,0.013636199,0.000080600
8.391000,0.012591577,0.000399842
8.393000,0.013252065,0.000806683
8.395000,0.013774145,0.000935447
8.397000,0.015049802,0.000676795
8.399000,0.014580608,0.000470529
8.401000,0.006092648,0.000683463
8.403000,0.001567314,0.000784025
8.405000,0.000979201,0.000691380
8.407000,0.002937867,0.000589111
8.409000,0.006072052,0.000558796
8.411000,0.005298311,0.000540665
8.413000,0.001712859,0.000517531
8.415000,0.001192318,0.000412066
8.417000,0.000453489,0.000320378
8.419000,0.000628947,0.000443592
8.421000,0.001735942,0.000489198
8.423000,0.002665078,0.000365073
8.425000,0.003119449,0.000221104
8.427000,0.002507570,0.000221963
8.429000,0.001788775,0.000262563
8.431000,0.001935488,0.000284837
8.433000,0.002270273,0.000296633
8.435000,0.003071302,0.000311833
8.437000,0.003235179,0.000335763
8.439000,0.003495219,0.000326210
8.441000,0.003043220,0.000215524
8.443000,0.001947559,0.000190162
8.445000,0.003055253,0.000446258
8.447000,0.005026662,0.000537677
8.449000,0.009373182,0.000368175
8.451000,0.016472101,0.000191519
8.453000,0.015781814,0.000285859
8.455000,0.014781749,0.000356163
8.457000,0.010572125,0.000314150
8.459000,0.008426164,0.000203806
8.461000,0.012651753,0.000214260
8.463000,0.014983947,0.000326816
8.465000,0.014720485,0.000479272
8.467000,0.013367276,0.000611028
8.469000,0.012257438,0.000546821
8.471000,0.013370834,0.000323462
8.473000,0.013846033,0.000149854
8.475000,0.013085605,0.000138431
8.477000,0.013855778,0.000140091
8.479000,0.014274302,0.000078003
8.481000,0.014026336,0.000216923
8.483000,0.015049544,0.000384300
8.485000,0.014403813,0.000405013
8.487000,0.013471088,0.000299301
8.489000,0.012623971,0.000170398
8.491000,0.012665356,0.000146832
8.493000,0.012667721,0.000291783
8.495000,0.013509599,0.000390907
8.497000,0.013932809,0.000352163
8.499000,0.006141717,0.000201010
8.501000,0.003479266,0.000062743
8.503000,0.001399579,0.000028187
8.505000,0.001754973,0.000058594
8.507000,0.005937809,0.000043628
8.509000,0.005536523,0.000028225
8.511000,0.002707023,0.000030741
8.513000,0.000910164,0.000016101
8.515000,0.001405949,0.000006747
8.517000,0.000946698,0.000005753
8.519000,0.001108940,0.000003912
8.521000,0.002091531,0.000012911
8.523000,0.002834128,0.000024391
8.525000,0.001741231,0.000034187
8.527000,0.000676479,0.000043181
8.529000,0.000849375,0.000041670
8.531000,0.001815178,0.000029936
8.533000,0.002830941,0.000088698
8.535000,0.003194283,0.000074196
8.537000,0.002953184,0.000092042
8.539000,0.003586168,0.000221017
8.541000,0.002487506,0.000290127
8.543000,0.003136579,0.000526465
8.545000,0.005973485,0.000802473
8.547000,0.006576492,0.000777620
8.549000,0.013348525,0.000474107
8.551000,0.014655913,0.000158116
8.553000,0.014193162,0.000082730
8.555000,0.011083573,0.000076499
8.557000,0.009312075,0.000024502
8.559000,0.011463596,0.000021823
8.561000,0.014575973,0.000020435
8.563000,0.015931022,0.000005761
8.565000,0.013262398,0.000006436
8.567000,0.011294736,0.000005086
8.569000,0.010976426,0.000002500
8.571000,0.010387515,0.000001056
8.573000,0.011321475,0.000001919
8.575000,0.012216017,0.000001206
8.577000,0.013112651,0.000001798
8.579000,0.012598192,0.000001311
8.581000,0.012968751,0.000001991
8.583000,0.014684792,0.000001291
8.585000,0.014527609,0.000000700
8.587000,0.012342050,0.000001002
8.589000,0.011032164,0.000001424
8.591000,0.011957564,0.000001943
8.593000,0.014673554,0.000002396
8.595000,0.014013380,0.000001306
8.597000,0.006099236,0.000000977
8.599000,0.002079485,0.000001030
8.601000,0.001117116,0.000000788
8.603000,0.002873024,0.000001483
8.605000,0.007933341,0.000001047
8.607000,0.008032082,0.000000706
8.609000,0.005156668,0.000000392
8.611000,0.003190450,0.000000856
8.613000,0.003558797,0.000001581
8.615000,0.003907354,0.000002033
8.617000,0.003088514,0.000002017
8.619000,0.002240308,0.000003016
8.621000,0.002673450,0.000006564
8.623000,0.002573144,0.000008112
8.625000,0.001585313,0.000006743
8.627000,0.001555957,0.000014634
8.629000,0.002326982,0.000017771
8.631000,0.003324418,0.000016884
8.633000,0.003452578,0.000029029
8.635000,0.002699429,0.000019549
8.637000,0.003532352,0.000028883
8.639000,0.003417210,0.000019160
8.641000,0.003845348,0.000019584
8.643000,0.006609044,0.000013350
8.645000,0.007026978,0.000016731
8.647000,0.013663204,0.000019949
8.649000,0.015905135,0.000053059
8.651000,0.014767338,0.000119679
8.653000,0.011664328,0.000229465
8.655000,0.009272069,0.000314705
8.657000,0.012145315,0.000314893
8.659000,0.014577900,0.000247058
8.661000,0.014892186,0.000132436
8.663000,0.014004711,0.000108565
8.665000,0.012927430,0.000245070
8.667000,0.012462535,0.000360665
8.669000,0.012403017,0.000423612
8.671000,0.012588983,0.000404258
8.673000,0.013355253,0.000309572
8.675000,0.013538360,0.000181273
8.677000,0.013815427,0.000060168
8.679000,0.016579937,0.000056115
8.681000,0.016861465,0.000075809
8.683000,0.015148120,0.000068132
8.685000,0.015008244,0.000049906
8.687000,0.014786374,0.000023782
8.689000,0.015372826,0.000024621
8.691000,0.015772056,0.000087567
8.693000,0.016425094,0.000156593
8.695000,0.008193293,0.000165744
8.697000,0.002313762,0.000088590
8.699000,0.002955324,0.000193549
8.701000,0.001945280,0.000415667
8.703000,0.005510704,0.000518045
8.705000,0.007196453,0.000454566
8.707000,0.004818080,0.000279838
8.709000,0.001121299,0.000089903
8.711000,0.000663523,0.000328325
8.713000,0.002037263,0.000542734
8.715000,0.002498088,0.000551415
8.717000,0.001337124,0.000401247
8.719000,0.002280118,0.000213765
8.721000,0.002774422,0.000076448
8.723000,0.002607559,0.000234753
8.725000,0.002681849,0.000311080
8.727000,0.003571324,0.000220903
8.729000,0.003601071,0.000108089
8.731000,0.003816616,0.000157882
8.733000,0.003500568,0.000202478
8.735000,0.004088309,0.000244985
8.737000,0.003901460,0.000198360
8.739000,0.003103440,0.000160915
8.741000,0.005930753,0.000418793
8.743000,0.006675967,0.000486869
8.745000,0.013668741,0.000327127
8.747000,0.015461085,0.000137162
8.749000,0.014677921,0.000047171
8.751000,0.011862982,0.000093233
8.753000,0.007891975,0.000201285
8.755000,0.011166268,0.000267423
8.757000,0.014923082,0.000303687
8.759000,0.015939784,0.000308618
8.761000,0.015657693,0.000276681
8.763000,0.015199450,0.000221021
8.765000,0.014000376,0.000148945
8.767000,0.012615438,0.000087387
8.769000,0.012239206,0.000043279
8.771000,0.014193955,0.000012984
8.773000,0.015005342,0.000026938
8.775000,0.014671043,0.000056838
8.777000,0.015178190,0.000068315
8.779000,0.016642703,0.000032923
8.781000,0.016017292,0.000085164
8.783000,0.014877802,0.000152256
8.785000,0.015059889,0.000098187
8.787000,0.015462097,0.000207305
8.789000,0.015265134,0.000534595
8.791000,0.015794748,0.000758653
8.793000,0.010245434,0.000728126
8.795000,0.003483323,0.000484031
8.797000,0.002096528,0.000302042
8.799000,0.000694233,0.000411276
8.801000,0.003657833,0.000462542
8.803000,0.006484048,0.000346921
8.805000,0.004408727,0.000211785
8.807000,0.001043466,0.000207471
8.809000,0.001360847,0.000180095
8.811000,0.001359351,0.000093128
8.813000,0.002482060,0.000019493
8.815000,0.001731963,0.000022808
8.817000,0.002271001,0.000022240
8.819000,0.003170011,0.000016799
8.821000,0.002401058,0.000028874
8.823000,0.001534730,0.000048328
8.825000,0.001936864,0.000075626
8.827000,0.002910639,0.000104780
8.829000,0.003006480,0.000139732
8.831000,0.003260072,0.000129415
8.833000,0.003026979,0.000090387
8.835000,0.003253304,0.000373542
8.837000,0.003184701,0.000754204
8.839000,0.002568267,0.001058866
8.841000,0.002427644,0.001117517
8.843000,0.009321019,0.000911223
8.845000,0.011516122,0.000560607
8.847000,0.012412516,0.000205216
8.849000,0.010674970,0.000173457
8.851000,0.008491000,0.000243584
8.853000,0.011008053,0.000192345
8.855000,0.012766889,0.000101376
8.857000,0.015189806,0.000038781
8.859000,0.015866885,0.000022667
8.861000,0.014432125,0.000022998
8.863000,0.014769490,0.000044033
8.865000,0.014146128,0.000067742
8.867000,0.013378440,0.000100306
8.869000,0.014832243,0.000124638
8.871000,0.015052879,0.000135813
8.873000,0.015741758,0.000149667
8.875000,0.015795875,0.000149553
8.877000,0.015561034,0.000146047
8.879000,0.014450560,0.000154120
8.881000,0.013866734,0.000173357
8.883000,0.014185069,0.000223278
8.885000,0.014731273,0.000345045
8.887000,0.014063792,0.000567882
8.889000,0.015519073,0.000791421
8.891000,0.010767609,0.000866772
8.893000,0.003038487,0.000805711
8.895000,0.001346979,0.000671058
8.897000,0.000583522,0.000470894
8.899000,0.004021527,0.000356950
8.901000,0.007400893,0.000452675
8.903000,0.005723091,0.000590716
8.905000,0.002279017,0.000607901
8.907000,0.001480571,0.000516729
8.909000,0.001423328,0.000398675
8.911000,0.002377655,0.000244457
8.913000,0.002434758,0.000193742
8.915000,0.002307439,0.000207668
8.917000,0.002612785,0.000155339
8.919000,0.002212879,0.000091677
8.921000,0.000964793,0.000055312
8.923000,0.001941384,0.000065711
8.925000,0.003015255,0.000112728
8.927000,0.002768941,0.000127424
8.929000,0.003295684,0.000114564
8.931000,0.003425197,0.000168908
8.933000,0.003483662,0.000189061
8.935000,0.003354014,0.000222950
8.937000,0.004178834,0.000519021
8.939000,0.005413668,0.000697801
8.941000,0.011681073,0.000532273
8.943000,0.015944734,0.000341607
8.945000,0.016135836,0.000561935
8.947000,0.014578870,0.000637030
8.949000,0.010042898,0.000466036
8.951000,0.012022362,0.000241509
8.953000,0.015087075,0.000257780
8.955000,0.016531608,0.000318674
8.957000,0.016147250,0.000316100
8.959000,0.014300331,0.000335781
8.961000,0.014448778,0.000305333
8.963000,0.014572169,0.000188665
8.965000,0.013945873,0.000089229
8.967000,0.014932499,0.000047608
8.969000,0.015773123,0.000050127
8.971000,0.015222336,0.000179771
8.973000,0.015754750,0.000326399
8.975000,0.016332284,0.000431151
8.977000,0.015614423,0.000491070
8.979000,0.015871137,0.000526894
8.981000,0.015507421,0.000555678
8.983000,0.015630487,0.000575295
8.985000,0.016608914,0.000584082
8.987000,0.016840123,0.000587456
8.989000,0.012612818,0.000586194
8.991000,0.004518218,0.000576722
8.993000,0.002204909,0.000546443
8.995000,0.001181369,0.000482597
8.997000,0.004017743,0.000386010
8.999000,0.007412699,0.000272093
9.001000,0.005917855,0.000162163
9.003000,0.002210863,0.000074259
9.005000,0.000394984,0.000023144
9.007000,0.000701610,0.000005326
9.009000,0.001525163,0.000011414
9.011000,0.001850923,0.000027898
9.013000,0.001986363,0.000044661
9.015000,0.002252611,0.000042397
9.017000,0.001481657,0.000021367
9.019000,0.001600022,0.000038164
9.021000,0.001855938,0.000117622
9.023000,0.001774991,0.000206243
9.025000,0.002992927,0.000288957
9.027000,0.003831186,0.000354767
9.029000,0.003640104,0.000407544
9.031000,0.002567009,0.000482865
9.033000,0.001247357,0.000589368
9.035000,0.003999747,0.000685625
9.037000,0.005730887,0.000698495
9.039000,0.010041844,0.000588324
9.041000,0.015824588,0.000422933
9.043000,0.015996343,0.000358068
9.045000,0.014805879,0.000433974
9.047000,0.011846046,0.000483855
9.049000,0.011669388,0.000429906
9.051000,0.014264736,0.000344686
9.053000,0.017012282,0.000349683
9.055000,0.016521498,0.000372763
9.057000,0.014856467,0.000291084
9.059000,0.015111526,0.000106002
9.061000,0.015381695,0.000183052
9.063000,0.015252266,0.000388855
9.065000,0.014959854,0.000569275
9.067000,0.014377387,0.000663729
9.069000,0.015143007,0.000607191
9.071000,0.014729152,0.000400308
9.073000,0.014086673,0.000157835
9.075000,0.013483098,0.000187915
9.077000,0.013694727,0.000338904
9.079000,0.016086134,0.000411411
9.081000,0.015923915,0.000385949
9.083000,0.014906113,0.000296600
9.085000,0.014890534,0.000185350
9.087000,0.011906272,0.000087743
9.089000,0.003786703,0.000026256
9.091000,0.001743928,0.000010836
9.093000,0.001153535,0.000015917
9.095000,0.003850247,0.000017436
9.097000,0.007504520,0.000057399
9.099000,0.006039381,0.000094062
9.101000,0.003153265,0.000086843
9.103000,0.002969856,0.000109755
9.105000,0.003876127,0.000224801
9.107000,0.004308493,0.000289984
9.109000,0.002774671,0.000224008
9.111000,0.003266600,0.000072721
9.113000,0.003214512,0.000189835
9.115000,0.002391599,0.000304745
9.117000,0.002075066,0.000308838
9.119000,0.001362946,0.000248694
9.121000,0.001140845,0.000177891
9.123000,0.001156342,0.000114432
9.125000,0.002031086,0.000111175
9.127000,0.003450749,0.000237892
9.129000,0.003364697,0.000360454
9.131000,0.002458285,0.000426692
9.133000,0.004054878,0.000511905
9.135000,0.005938466,0.000536025
9.137000,0.008259855,0.000377684
9.139000,0.014545385,0.000129650
9.141000,0.016496522,0.000100427
9.143000,0.015622578,0.000179736
9.145000,0.010452236,0.000162218
9.147000,0.009201766,0.000091498
